,amount,user_id_mapping,user_seg,user_subseg
57107,9,57107,vip,vip
28822,9,28822,vip,vip
57684,9,57684,vip,vip
729,9,729,vip,vip
8416,9,8416,vip,vip
37041,9,37041,vip,vip
13053,9,13053,vip,vip
2636,9,2636,vip,vip
25517,9,25517,vip,vip
11770,9,11770,vip,vip
13197,9,13197,vip,vip
55155,9,55155,vip,vip
4264,9,4264,vip,vip
2454,9,2454,vip,vip
16255,9,16255,vip,vip
31321,9,31321,vip,vip
7973,9,7973,vip,vip
9620,9,9620,vip,vip
29749,9,29749,vip,vip
40700,9,40700,vip,vip
34429,9,34429,vip,vip
2318,9,2318,vip,vip
55570,9,55570,vip,vip
9471,9,9471,vip,vip
35137,9,35137,vip,vip
9323,9,9323,vip,vip
55731,9,55731,vip,vip
3118,9,3118,vip,vip
13055,9,13055,vip,vip
39402,9,39402,vip,vip
2380,9,2380,vip,vip
3564,9,3564,vip,vip
1869,9,1869,vip,vip
14225,9,14225,vip,vip
5451,9,5451,vip,vip
44879,9,44879,vip,vip
15509,9,15509,vip,vip
6304,9,6304,vip,vip
19110,9,19110,vip,vip
4063,9,4063,vip,vip
69065,9,69065,vip,vip
37361,9,37361,vip,vip
29868,9,29868,vip,vip
2795,9,2795,vip,vip
48844,9,48844,vip,vip
1110,9,1110,vip,vip
7895,9,7895,vip,vip
27302,9,27302,vip,vip
5542,9,5542,vip,vip
14064,9,14064,vip,vip
43107,9,43107,vip,vip
8513,9,8513,vip,vip
26072,9,26072,vip,vip
50826,9,50826,vip,vip
56449,9,56449,vip,vip
24213,9,24213,vip,vip
186,9,186,vip,vip
27402,9,27402,vip,vip
1959,9,1959,vip,vip
284,9,284,vip,vip
44383,9,44383,vip,vip
27712,9,27712,vip,vip
6207,9,6207,vip,vip
44772,9,44772,vip,vip
2780,9,2780,vip,vip
25716,9,25716,vip,vip
4667,9,4667,vip,vip
32522,9,32522,vip,vip
16463,9,16463,vip,vip
38773,9,38773,vip,vip
75329,9,75329,vip,vip
23001,9,23001,vip,vip
53454,9,53454,vip,vip
23092,9,23092,vip,vip
43263,9,43263,vip,vip
62845,9,62845,vip,vip
35247,9,35247,vip,vip
35639,9,35639,vip,vip
13841,9,13841,vip,vip
29556,9,29556,vip,vip
39407,9,39407,vip,vip
11593,9,11593,vip,vip
24090,9,24090,vip,vip
49025,9,49025,vip,vip
12691,9,12691,vip,vip
53541,9,53541,vip,vip
8596,9,8596,vip,vip
38729,9,38729,vip,vip
46426,9,46426,vip,vip
54681,9,54681,vip,vip
6614,9,6614,vip,vip
5623,9,5623,vip,vip
12855,9,12855,vip,vip
23557,9,23557,vip,vip
9724,9,9724,vip,vip
48542,9,48542,vip,vip
18235,9,18235,vip,vip
66379,9,66379,vip,vip
24205,9,24205,vip,vip
28700,9,28700,vip,vip
61056,9,61056,vip,vip
3567,9,3567,vip,vip
5499,9,5499,vip,vip
35868,9,35868,vip,vip
33292,9,33292,vip,vip
62115,9,62115,vip,vip
30321,9,30321,vip,vip
37533,9,37533,vip,vip
56705,9,56705,vip,vip
8173,9,8173,vip,vip
1814,9,1814,vip,vip
5839,9,5839,vip,vip
23190,9,23190,vip,vip
2799,9,2799,vip,vip
893,9,893,vip,vip
23278,9,23278,vip,vip
24652,9,24652,vip,vip
5450,9,5450,vip,vip
34781,8,34781,vip,vip
7148,8,7148,vip,vip
328,8,328,vip,vip
20429,8,20429,vip,vip
62224,8,62224,vip,vip
14188,8,14188,vip,vip
67938,8,67938,vip,vip
23580,8,23580,vip,vip
28603,8,28603,vip,vip
56582,8,56582,vip,vip
537,8,537,vip,vip
15287,8,15287,vip,vip
11074,8,11074,vip,vip
36469,8,36469,vip,vip
55918,8,55918,vip,vip
34301,8,34301,vip,vip
30560,8,30560,vip,vip
68436,8,68436,vip,vip
60399,8,60399,vip,vip
18757,8,18757,vip,vip
66905,8,66905,vip,vip
41533,8,41533,vip,vip
36948,8,36948,vip,vip
40470,8,40470,vip,vip
74280,8,74280,vip,vip
19208,8,19208,vip,vip
31785,8,31785,vip,vip
2775,8,2775,vip,vip
23583,8,23583,vip,vip
8031,8,8031,vip,vip
31891,8,31891,vip,vip
35387,8,35387,vip,vip
32928,8,32928,vip,vip
6069,8,6069,vip,vip
7779,8,7779,vip,vip
1492,8,1492,vip,vip
4976,8,4976,vip,vip
24351,8,24351,vip,vip
40595,8,40595,vip,vip
25467,8,25467,vip,vip
36047,8,36047,vip,vip
951,8,951,vip,vip
56744,8,56744,vip,vip
21678,8,21678,vip,vip
26327,8,26327,vip,vip
10152,8,10152,vip,vip
26793,8,26793,vip,vip
3793,8,3793,vip,vip
52988,8,52988,vip,vip
64508,8,64508,vip,vip
56531,8,56531,vip,vip
17062,8,17062,vip,vip
4397,8,4397,vip,vip
40616,8,40616,vip,vip
47853,8,47853,vip,vip
12002,8,12002,vip,vip
3370,8,3370,vip,vip
35104,8,35104,vip,vip
50465,8,50465,vip,vip
4611,8,4611,vip,vip
29457,8,29457,vip,vip
50479,8,50479,vip,vip
11379,8,11379,vip,vip
37189,8,37189,vip,vip
4820,8,4820,vip,vip
5141,8,5141,vip,vip
24080,8,24080,vip,vip
17805,8,17805,vip,vip
28388,8,28388,vip,vip
9751,8,9751,vip,vip
67343,8,67343,vip,vip
67779,8,67779,vip,vip
41827,8,41827,vip,vip
25219,8,25219,vip,vip
34172,8,34172,vip,vip
19149,8,19149,vip,vip
16094,8,16094,vip,vip
30737,8,30737,vip,vip
38303,8,38303,vip,vip
26887,8,26887,vip,vip
22285,8,22285,vip,vip
40246,8,40246,vip,vip
14837,8,14837,vip,vip
48455,8,48455,vip,vip
63606,8,63606,vip,vip
2529,8,2529,vip,vip
15851,8,15851,vip,vip
51136,8,51136,vip,vip
32072,8,32072,vip,vip
27737,8,27737,vip,vip
15682,8,15682,vip,vip
38575,8,38575,vip,vip
4981,8,4981,vip,vip
8825,8,8825,vip,vip
32371,8,32371,vip,vip
38583,8,38583,vip,vip
2567,8,2567,vip,vip
28573,8,28573,vip,vip
26213,8,26213,vip,vip
50279,8,50279,vip,vip
54782,8,54782,vip,vip
16312,8,16312,vip,vip
16677,8,16677,vip,vip
15106,8,15106,vip,vip
29848,8,29848,vip,vip
56179,8,56179,vip,vip
43402,8,43402,vip,vip
28096,8,28096,vip,vip
50771,8,50771,vip,vip
5301,8,5301,vip,vip
27883,8,27883,vip,vip
69199,8,69199,vip,vip
38130,8,38130,vip,vip
1430,8,1430,vip,vip
3730,8,3730,vip,vip
1949,8,1949,vip,vip
15946,8,15946,vip,vip
9872,8,9872,vip,vip
18184,8,18184,vip,vip
5815,8,5815,vip,vip
50704,8,50704,vip,vip
59207,8,59207,vip,vip
49776,8,49776,vip,vip
3349,8,3349,vip,vip
1353,8,1353,vip,vip
9038,8,9038,vip,vip
69143,8,69143,vip,vip
4514,8,4514,vip,vip
18921,8,18921,vip,vip
54651,8,54651,vip,vip
21859,8,21859,vip,vip
56195,8,56195,vip,vip
19401,8,19401,vip,vip
4388,8,4388,vip,vip
17657,8,17657,vip,vip
8119,8,8119,vip,vip
38410,8,38410,vip,vip
30163,8,30163,vip,vip
5602,8,5602,vip,vip
27408,8,27408,vip,vip
61771,8,61771,vip,vip
17520,8,17520,vip,vip
62897,8,62897,vip,vip
16158,8,16158,vip,vip
46467,8,46467,vip,vip
52513,8,52513,vip,vip
6459,8,6459,vip,vip
37454,8,37454,vip,vip
55698,8,55698,vip,vip
47499,8,47499,vip,vip
28016,8,28016,vip,vip
23693,8,23693,vip,vip
20068,8,20068,vip,vip
51262,8,51262,vip,vip
6260,8,6260,vip,vip
20091,8,20091,vip,vip
66644,8,66644,vip,vip
55919,8,55919,vip,vip
1926,8,1926,vip,vip
6762,8,6762,vip,vip
44891,8,44891,vip,vip
18949,8,18949,vip,vip
12967,8,12967,vip,vip
22486,8,22486,vip,vip
640,8,640,vip,vip
19096,8,19096,vip,vip
29018,8,29018,vip,vip
39131,8,39131,vip,vip
17627,8,17627,vip,vip
66623,8,66623,vip,vip
33825,8,33825,vip,vip
61393,8,61393,vip,vip
29947,8,29947,vip,vip
37135,8,37135,vip,vip
34059,8,34059,vip,vip
18912,8,18912,vip,vip
47617,8,47617,vip,vip
13391,8,13391,vip,vip
4131,8,4131,vip,vip
35888,8,35888,vip,vip
9447,8,9447,vip,vip
29096,8,29096,vip,vip
61786,8,61786,vip,vip
11779,8,11779,vip,vip
20168,8,20168,vip,vip
19503,8,19503,vip,vip
4934,8,4934,vip,vip
6384,8,6384,vip,vip
1640,8,1640,vip,vip
16421,8,16421,vip,vip
1052,8,1052,vip,vip
61381,8,61381,vip,vip
17325,8,17325,vip,vip
15700,8,15700,vip,vip
37049,8,37049,vip,vip
32309,8,32309,vip,vip
52227,8,52227,vip,vip
22795,8,22795,vip,vip
7404,8,7404,vip,vip
33493,8,33493,vip,vip
2442,8,2442,vip,vip
15788,8,15788,vip,vip
6259,8,6259,vip,vip
32147,8,32147,vip,vip
42413,8,42413,vip,vip
44042,8,44042,vip,vip
1631,8,1631,vip,vip
35436,8,35436,vip,vip
54185,8,54185,vip,vip
19127,8,19127,vip,vip
33612,8,33612,vip,vip
17803,8,17803,vip,vip
15754,8,15754,vip,vip
40731,8,40731,vip,vip
24082,8,24082,vip,vip
47129,8,47129,vip,vip
43882,8,43882,vip,vip
14248,8,14248,vip,vip
16560,8,16560,vip,vip
14303,8,14303,vip,vip
32525,8,32525,vip,vip
21496,8,21496,vip,vip
1298,8,1298,vip,vip
1632,8,1632,vip,vip
2984,8,2984,vip,vip
27832,8,27832,vip,vip
12974,8,12974,vip,vip
5774,8,5774,vip,vip
42748,8,42748,vip,vip
59294,8,59294,vip,vip
39449,8,39449,vip,vip
26601,8,26601,vip,vip
3133,8,3133,vip,vip
74555,8,74555,vip,vip
4750,8,4750,vip,vip
50063,8,50063,vip,vip
54473,8,54473,vip,vip
12475,8,12475,vip,vip
20452,8,20452,vip,vip
23423,8,23423,vip,vip
32088,8,32088,vip,vip
48606,8,48606,vip,vip
37289,8,37289,vip,vip
14749,8,14749,vip,vip
3287,8,3287,vip,vip
23889,8,23889,vip,vip
44456,8,44456,vip,vip
21461,8,21461,vip,vip
20378,8,20378,vip,vip
16410,8,16410,vip,vip
5119,8,5119,vip,vip
23834,8,23834,vip,vip
27906,8,27906,vip,vip
3873,8,3873,vip,vip
52944,8,52944,vip,vip
59436,8,59436,vip,vip
50053,8,50053,vip,vip
52548,8,52548,vip,vip
16841,8,16841,vip,vip
51390,8,51390,vip,vip
34325,8,34325,vip,vip
40644,8,40644,vip,vip
1461,8,1461,vip,vip
43564,8,43564,vip,vip
21380,8,21380,vip,vip
22261,8,22261,vip,vip
51259,8,51259,vip,vip
7941,8,7941,vip,vip
19418,8,19418,vip,vip
6346,8,6346,vip,vip
49220,8,49220,vip,vip
40299,8,40299,vip,vip
60083,8,60083,vip,vip
29602,8,29602,vip,vip
52789,8,52789,vip,vip
2095,8,2095,vip,vip
12952,8,12952,vip,vip
5987,8,5987,vip,vip
77120,8,77120,vip,vip
19762,8,19762,vip,vip
56888,8,56888,vip,vip
16202,8,16202,vip,vip
37986,8,37986,vip,vip
51881,8,51881,vip,vip
17364,8,17364,vip,vip
5236,8,5236,vip,vip
32297,8,32297,vip,vip
53847,8,53847,vip,vip
50367,8,50367,vip,vip
34968,8,34968,vip,vip
27428,8,27428,vip,vip
3418,8,3418,vip,vip
6039,8,6039,vip,vip
19018,8,19018,vip,vip
52985,8,52985,vip,vip
9552,8,9552,vip,vip
15391,8,15391,vip,vip
24009,8,24009,vip,vip
43640,8,43640,vip,vip
32387,8,32387,vip,vip
1446,8,1446,vip,vip
15642,8,15642,vip,vip
24000,8,24000,vip,vip
58434,8,58434,vip,vip
65079,8,65079,vip,vip
3939,8,3939,vip,vip
12283,8,12283,vip,vip
18435,8,18435,vip,vip
39523,8,39523,vip,vip
15042,8,15042,vip,vip
2809,8,2809,vip,vip
2187,8,2187,vip,vip
45474,8,45474,vip,vip
21839,8,21839,vip,vip
38474,8,38474,vip,vip
25273,8,25273,vip,vip
22901,8,22901,vip,vip
36555,8,36555,vip,vip
13849,8,13849,vip,vip
60995,8,60995,vip,vip
2145,8,2145,vip,vip
24194,8,24194,vip,vip
7730,8,7730,vip,vip
16348,8,16348,vip,vip
22716,8,22716,vip,vip
30572,8,30572,vip,vip
2755,8,2755,vip,vip
25575,8,25575,vip,vip
17635,8,17635,vip,vip
49797,8,49797,vip,vip
7246,8,7246,vip,vip
20244,8,20244,vip,vip
2653,8,2653,vip,vip
35892,8,35892,vip,vip
17178,8,17178,vip,vip
8109,8,8109,vip,vip
27216,8,27216,vip,vip
39377,8,39377,vip,vip
40931,8,40931,vip,vip
265,8,265,vip,vip
19811,8,19811,vip,vip
29105,8,29105,vip,vip
37084,8,37084,vip,vip
12401,8,12401,vip,vip
22143,8,22143,vip,vip
2034,8,2034,vip,vip
64544,8,64544,vip,vip
20187,8,20187,vip,vip
43096,8,43096,vip,vip
37019,8,37019,vip,vip
16402,8,16402,vip,vip
15906,8,15906,vip,vip
7569,8,7569,vip,vip
13919,8,13919,vip,vip
9448,8,9448,vip,vip
47425,8,47425,vip,vip
24203,8,24203,vip,vip
9702,8,9702,vip,vip
38346,8,38346,vip,vip
16901,8,16901,vip,vip
4085,8,4085,vip,vip
2798,8,2798,vip,vip
15545,8,15545,vip,vip
14409,8,14409,vip,vip
7706,8,7706,vip,vip
10207,8,10207,vip,vip
27657,8,27657,vip,vip
7295,8,7295,vip,vip
52658,8,52658,vip,vip
50631,8,50631,vip,vip
45091,8,45091,vip,vip
62557,8,62557,vip,vip
1099,8,1099,vip,vip
63448,8,63448,vip,vip
1737,8,1737,vip,vip
35273,8,35273,vip,vip
15644,8,15644,vip,vip
50284,8,50284,vip,vip
17468,8,17468,vip,vip
24719,8,24719,vip,vip
2198,8,2198,vip,vip
11455,8,11455,vip,vip
14980,8,14980,vip,vip
52010,8,52010,vip,vip
54605,8,54605,vip,vip
18311,8,18311,vip,vip
917,8,917,vip,vip
52357,8,52357,vip,vip
10579,8,10579,vip,vip
1597,8,1597,vip,vip
4481,8,4481,vip,vip
13804,8,13804,vip,vip
42667,8,42667,vip,vip
31051,8,31051,vip,vip
7402,8,7402,vip,vip
33839,8,33839,vip,vip
14530,8,14530,vip,vip
19022,8,19022,vip,vip
9250,8,9250,vip,vip
9570,8,9570,vip,vip
30687,8,30687,vip,vip
61173,8,61173,vip,vip
49191,8,49191,vip,vip
7971,8,7971,vip,vip
22054,8,22054,vip,vip
19699,8,19699,vip,vip
26542,8,26542,vip,vip
24236,8,24236,vip,vip
35631,8,35631,vip,vip
10240,8,10240,vip,vip
9897,8,9897,vip,vip
49500,8,49500,vip,vip
7487,8,7487,vip,vip
7662,8,7662,vip,vip
19112,8,19112,vip,vip
43287,8,43287,vip,vip
1351,8,1351,vip,vip
39599,8,39599,vip,vip
21630,8,21630,vip,vip
32308,8,32308,vip,vip
16669,8,16669,vip,vip
61540,8,61540,vip,vip
53204,8,53204,vip,vip
11060,8,11060,vip,vip
35262,8,35262,vip,vip
29350,8,29350,vip,vip
32722,8,32722,vip,vip
10592,8,10592,vip,vip
67787,8,67787,vip,vip
46477,8,46477,vip,vip
61942,8,61942,vip,vip
12835,8,12835,vip,vip
7359,8,7359,vip,vip
35349,8,35349,vip,vip
3655,8,3655,vip,vip
11290,8,11290,vip,vip
32224,8,32224,vip,vip
3130,8,3130,vip,vip
25921,8,25921,vip,vip
1939,8,1939,vip,vip
6723,8,6723,vip,vip
22490,8,22490,vip,vip
44221,8,44221,vip,vip
61178,8,61178,vip,vip
46401,8,46401,vip,vip
2289,8,2289,vip,vip
6693,8,6693,vip,vip
54432,8,54432,vip,vip
49844,8,49844,vip,vip
58259,8,58259,vip,vip
745,8,745,vip,vip
154,8,154,vip,vip
3421,8,3421,vip,vip
53372,8,53372,vip,vip
5991,8,5991,vip,vip
22849,8,22849,vip,vip
40589,8,40589,vip,vip
18304,8,18304,vip,vip
15598,8,15598,vip,vip
22662,8,22662,vip,vip
44286,8,44286,vip,vip
64323,8,64323,vip,vip
18672,8,18672,vip,vip
67696,8,67696,vip,vip
6248,8,6248,vip,vip
76485,8,76485,vip,vip
16314,8,16314,vip,vip
21712,8,21712,vip,vip
32526,8,32526,vip,vip
66551,8,66551,vip,vip
43283,8,43283,vip,vip
6848,8,6848,vip,vip
31440,8,31440,vip,vip
57450,8,57450,vip,vip
45329,8,45329,vip,vip
4746,8,4746,vip,vip
25786,8,25786,vip,vip
21277,8,21277,vip,vip
43691,8,43691,vip,vip
39937,8,39937,vip,vip
28417,8,28417,vip,vip
17751,8,17751,vip,vip
50155,8,50155,vip,vip
43151,8,43151,vip,vip
29682,8,29682,vip,vip
3806,8,3806,vip,vip
16393,8,16393,vip,vip
41281,8,41281,vip,vip
25951,8,25951,vip,vip
73767,8,73767,vip,vip
13882,8,13882,vip,vip
34879,8,34879,vip,vip
24740,8,24740,vip,vip
51082,8,51082,vip,vip
12611,8,12611,vip,vip
23043,8,23043,vip,vip
27700,8,27700,vip,vip
31605,8,31605,vip,vip
761,8,761,vip,vip
23494,8,23494,vip,vip
56339,8,56339,vip,vip
13733,8,13733,vip,vip
3295,8,3295,vip,vip
5908,8,5908,vip,vip
3981,8,3981,vip,vip
26769,8,26769,vip,vip
14649,8,14649,vip,vip
6798,8,6798,vip,vip
2559,8,2559,vip,vip
31520,8,31520,vip,vip
8256,8,8256,vip,vip
14946,8,14946,vip,vip
13024,8,13024,vip,vip
34185,8,34185,vip,vip
31229,8,31229,vip,vip
1016,8,1016,vip,vip
20414,8,20414,vip,vip
3059,8,3059,vip,vip
52391,8,52391,vip,vip
64738,8,64738,vip,vip
18404,8,18404,vip,vip
33583,8,33583,vip,vip
7667,8,7667,vip,vip
16758,8,16758,vip,vip
41776,8,41776,vip,vip
51882,8,51882,vip,vip
12321,8,12321,vip,vip
21910,8,21910,vip,vip
5643,8,5643,vip,vip
33307,8,33307,vip,vip
18581,8,18581,vip,vip
63263,8,63263,vip,vip
45546,8,45546,vip,vip
18920,8,18920,vip,vip
40656,8,40656,vip,vip
42560,8,42560,vip,vip
30922,8,30922,vip,vip
29224,8,29224,vip,vip
12390,8,12390,vip,vip
30751,8,30751,vip,vip
1537,8,1537,vip,vip
1330,8,1330,vip,vip
29525,8,29525,vip,vip
23797,8,23797,vip,vip
12074,8,12074,vip,vip
38551,8,38551,vip,vip
31942,8,31942,vip,vip
11512,8,11512,vip,vip
8183,8,8183,vip,vip
19815,8,19815,vip,vip
27145,8,27145,vip,vip
5875,8,5875,vip,vip
7228,8,7228,vip,vip
16294,8,16294,vip,vip
852,8,852,vip,vip
6557,8,6557,vip,vip
6294,8,6294,vip,vip
46812,8,46812,vip,vip
35155,8,35155,vip,vip
30551,8,30551,vip,vip
14641,8,14641,vip,vip
56651,8,56651,vip,vip
17164,8,17164,vip,vip
5210,8,5210,vip,vip
12432,8,12432,vip,vip
25757,8,25757,vip,vip
26033,8,26033,vip,vip
37934,8,37934,vip,vip
50411,8,50411,vip,vip
37366,8,37366,vip,vip
20282,8,20282,vip,vip
28104,8,28104,vip,vip
33984,8,33984,vip,vip
43806,8,43806,vip,vip
14039,8,14039,vip,vip
61189,8,61189,vip,vip
33153,8,33153,vip,vip
37259,8,37259,vip,vip
52435,8,52435,vip,vip
6994,8,6994,vip,vip
4601,8,4601,vip,vip
56434,8,56434,vip,vip
20352,8,20352,vip,vip
29597,8,29597,vip,vip
25880,8,25880,vip,vip
26974,8,26974,vip,vip
52475,8,52475,vip,vip
22788,8,22788,vip,vip
36717,8,36717,vip,vip
26808,8,26808,vip,vip
5731,8,5731,vip,vip
31769,8,31769,vip,vip
9085,8,9085,vip,vip
8916,8,8916,vip,vip
39768,8,39768,vip,vip
3555,8,3555,vip,vip
55716,8,55716,vip,vip
19080,8,19080,vip,vip
401,8,401,vip,vip
54366,8,54366,vip,vip
3968,8,3968,vip,vip
14249,8,14249,vip,vip
10638,8,10638,vip,vip
56280,8,56280,vip,vip
15951,8,15951,vip,vip
23745,8,23745,vip,vip
63830,8,63830,vip,vip
60109,8,60109,vip,vip
15496,8,15496,vip,vip
470,8,470,vip,vip
38674,8,38674,vip,vip
48144,8,48144,vip,vip
26829,8,26829,vip,vip
41836,8,41836,vip,vip
55472,8,55472,vip,vip
2105,8,2105,vip,vip
15773,8,15773,vip,vip
2351,8,2351,vip,vip
13585,8,13585,vip,vip
47561,8,47561,vip,vip
26995,8,26995,vip,vip
63469,8,63469,vip,vip
368,8,368,vip,vip
12365,8,12365,vip,vip
21940,8,21940,vip,vip
36471,8,36471,vip,vip
34127,8,34127,vip,vip
41893,8,41893,vip,vip
60242,8,60242,vip,vip
23006,8,23006,vip,vip
53138,8,53138,vip,vip
4653,8,4653,vip,vip
15327,8,15327,vip,vip
8390,8,8390,vip,vip
16145,8,16145,vip,vip
11027,8,11027,vip,vip
101,8,101,vip,vip
13761,8,13761,vip,vip
46427,8,46427,vip,vip
26870,8,26870,vip,vip
9663,8,9663,vip,vip
49553,8,49553,vip,vip
1465,8,1465,vip,vip
870,8,870,vip,vip
6599,8,6599,vip,vip
6274,8,6274,vip,vip
7060,8,7060,vip,vip
3471,8,3471,vip,vip
65774,8,65774,vip,vip
5061,8,5061,vip,vip
17136,8,17136,vip,vip
37229,8,37229,vip,vip
8971,8,8971,vip,vip
31027,8,31027,vip,vip
14272,8,14272,vip,vip
9787,8,9787,vip,vip
13964,8,13964,vip,vip
9317,8,9317,vip,vip
37769,8,37769,vip,vip
15224,8,15224,vip,vip
29755,8,29755,vip,vip
12949,8,12949,vip,vip
29798,8,29798,vip,vip
42953,8,42953,vip,vip
30764,8,30764,vip,vip
21068,8,21068,vip,vip
4924,8,4924,vip,vip
41052,8,41052,vip,vip
14242,8,14242,vip,vip
40187,8,40187,vip,vip
1725,8,1725,vip,vip
26430,8,26430,vip,vip
26146,8,26146,vip,vip
17277,8,17277,vip,vip
43804,8,43804,vip,vip
11037,8,11037,vip,vip
51652,8,51652,vip,vip
8345,8,8345,vip,vip
1222,8,1222,vip,vip
36812,8,36812,vip,vip
44673,8,44673,vip,vip
3459,8,3459,vip,vip
28678,8,28678,vip,vip
25638,8,25638,vip,vip
25584,8,25584,vip,vip
36049,8,36049,vip,vip
44839,8,44839,vip,vip
30914,8,30914,vip,vip
33543,8,33543,vip,vip
23040,8,23040,vip,vip
24730,8,24730,vip,vip
14440,8,14440,vip,vip
47207,8,47207,vip,vip
13975,8,13975,vip,vip
41251,8,41251,vip,vip
18242,8,18242,vip,vip
9895,8,9895,vip,vip
7983,8,7983,vip,vip
7343,8,7343,vip,vip
2792,8,2792,vip,vip
54410,8,54410,vip,vip
54072,8,54072,vip,vip
28847,8,28847,vip,vip
30677,8,30677,vip,vip
25527,8,25527,vip,vip
35752,8,35752,vip,vip
10501,8,10501,vip,vip
52630,8,52630,vip,vip
1460,8,1460,vip,vip
23013,8,23013,vip,vip
54672,8,54672,vip,vip
34482,8,34482,vip,vip
26519,8,26519,vip,vip
1432,8,1432,vip,vip
12483,8,12483,vip,vip
18742,8,18742,vip,vip
17088,8,17088,vip,vip
24961,8,24961,vip,vip
43337,8,43337,vip,vip
27590,8,27590,vip,vip
44443,8,44443,vip,vip
12973,8,12973,vip,vip
45051,8,45051,vip,vip
5525,8,5525,vip,vip
16335,8,16335,vip,vip
2457,8,2457,vip,vip
587,8,587,vip,vip
379,8,379,vip,vip
14384,8,14384,vip,vip
7754,8,7754,vip,vip
14630,8,14630,vip,vip
59956,8,59956,vip,vip
35301,8,35301,vip,vip
39352,8,39352,vip,vip
53564,8,53564,vip,vip
62318,8,62318,vip,vip
71622,8,71622,vip,vip
40655,8,40655,vip,vip
23363,8,23363,vip,vip
41904,8,41904,vip,vip
2247,8,2247,vip,vip
33473,8,33473,vip,vip
47652,8,47652,vip,vip
45080,8,45080,vip,vip
23720,8,23720,vip,vip
26249,8,26249,vip,vip
55499,8,55499,vip,vip
13803,8,13803,vip,vip
24443,8,24443,vip,vip
4741,8,4741,vip,vip
46050,8,46050,vip,vip
48305,8,48305,vip,vip
3169,8,3169,vip,vip
2560,8,2560,vip,vip
17574,8,17574,vip,vip
24752,8,24752,vip,vip
44019,8,44019,vip,vip
42776,8,42776,vip,vip
32071,8,32071,vip,vip
20072,8,20072,vip,vip
66115,8,66115,vip,vip
60099,8,60099,vip,vip
43310,8,43310,vip,vip
5713,8,5713,vip,vip
34250,8,34250,vip,vip
3025,8,3025,vip,vip
18141,8,18141,vip,vip
4315,8,4315,vip,vip
61491,8,61491,vip,vip
43127,8,43127,vip,vip
684,8,684,vip,vip
19698,8,19698,vip,vip
27954,8,27954,vip,vip
37861,8,37861,vip,vip
30259,8,30259,vip,vip
15594,8,15594,vip,vip
16301,8,16301,vip,vip
9259,8,9259,vip,vip
164,8,164,vip,vip
29549,8,29549,vip,vip
61061,8,61061,vip,vip
37100,8,37100,vip,vip
1072,8,1072,vip,vip
38686,8,38686,vip,vip
20005,8,20005,vip,vip
3139,8,3139,vip,vip
52672,8,52672,vip,vip
11889,8,11889,vip,vip
56320,8,56320,vip,vip
43580,8,43580,vip,vip
64578,8,64578,vip,vip
42172,8,42172,vip,vip
8061,8,8061,vip,vip
45314,8,45314,vip,vip
7370,8,7370,vip,vip
56723,8,56723,vip,vip
10535,8,10535,vip,vip
13069,8,13069,vip,vip
24540,8,24540,vip,vip
9139,8,9139,vip,vip
39647,8,39647,vip,vip
4583,8,4583,vip,vip
15828,8,15828,vip,vip
28656,8,28656,vip,vip
16975,8,16975,vip,vip
23447,8,23447,vip,vip
47378,8,47378,vip,vip
60467,8,60467,vip,vip
4366,8,4366,vip,vip
52923,8,52923,vip,vip
21515,8,21515,vip,vip
1392,8,1392,vip,vip
11420,8,11420,vip,vip
17195,8,17195,vip,vip
15403,8,15403,vip,vip
13703,8,13703,vip,vip
18032,8,18032,vip,vip
17664,8,17664,vip,vip
49943,8,49943,vip,vip
15582,8,15582,vip,vip
52120,8,52120,vip,vip
8013,8,8013,vip,vip
3422,8,3422,vip,vip
24553,8,24553,vip,vip
32634,8,32634,vip,vip
9232,8,9232,vip,vip
42024,8,42024,vip,vip
31865,8,31865,vip,vip
8890,8,8890,vip,vip
51607,8,51607,vip,vip
54884,8,54884,vip,vip
15780,8,15780,vip,vip
10970,8,10970,vip,vip
3532,8,3532,vip,vip
25615,8,25615,vip,vip
28800,8,28800,vip,vip
6695,8,6695,vip,vip
2365,8,2365,vip,vip
16006,8,16006,vip,vip
7159,8,7159,vip,vip
41972,8,41972,vip,vip
40232,8,40232,vip,vip
17224,8,17224,vip,vip
29622,8,29622,vip,vip
17065,8,17065,vip,vip
723,8,723,vip,vip
17410,8,17410,vip,vip
5365,8,5365,vip,vip
25404,8,25404,vip,vip
29703,8,29703,vip,vip
9810,8,9810,vip,vip
37354,8,37354,vip,vip
25072,8,25072,vip,vip
72920,8,72920,vip,vip
23620,8,23620,vip,vip
55818,8,55818,vip,vip
5981,8,5981,vip,vip
7949,8,7949,vip,vip
30153,8,30153,vip,vip
56075,8,56075,vip,vip
30744,8,30744,vip,vip
